image_hash,pixel_mean_r,pixel_mean_g,pixel_mean_b,pixel_std_r,pixel_std_g,pixel_std_b,predicted_label
758b7d0a43f8af357c3880460d0f7242,198.353,148.0858,136.4627,60.4936,53.082,59.629,cat
3734915bdbddf4250615bb65f2aee396,38.8773,150.8584,124.3583,57.9111,33.1066,31.1531,cat
632b543ce229ff5f07562cca7b90328a,170.0841,171.8147,172.2578,75.1777,78.1113,79.7757,cat
85e0998d048e7bd83ab729f9a881ab2f,151.8934,150.9374,150.0068,56.6844,57.0449,57.8764,cat
b996778b317b9b90624f6a4a131480c2,176.3881,175.8305,160.4196,60.3039,63.0527,65.2451,cat
8a216a3b6f203ca476b98b443683ef1d,167.6033,149.0158,163.5327,90.1652,93.8513,95.7259,cat
e6680c855a421f175108b4fdf9ec8ebd,154.5415,147.7202,140.9686,79.5171,82.4868,84.1324,cat
78dd92f4e850144b67c794cfc61d17ce,133.3181,128.4992,113.0281,37.0651,39.2527,54.6141,cat
871f931ea404604ccabaf4f9ad8be685,131.6524,132.0264,132.4773,40.2314,40.0896,38.6415,cat
11690c2ace6282736fc40e1410ef76f4,193.2,135.772,93.8994,40.0797,54.4252,63.9852,cat
12755c6bf0ea304a545377697c24c94d,86.1875,94.6799,70.1844,84.6775,80.2453,92.5001,cat
d54870184be12ec7efd04f4d3d3c4b4d,106.1171,101.7613,101.7657,61.4976,61.5805,64.6322,cat
212a2f2c36986676ef490a87ea3f3846,124.8745,115.414,114.6337,59.7863,63.5593,64.9537,cat
cb8e448aa5fa2d390cae3c0039aa01b8,146.4949,129.5374,108.7496,60.7946,56.1054,56.1911,cat
5376024b0668a61a590969ad32e23300,52.2045,43.0864,36.2154,36.6999,28.5738,26.7408,cat
dd272bbd783b6d02c67487a09a3b6727,82.4394,62.7504,58.3792,49.863,55.3481,53.4419,cat
9fc69ee33d34d53572c3c337ec308437,94.2451,86.6373,72.8056,64.6545,58.3443,56.0655,cat
3ac1e2952e24275b1e04cdab1e278f55,118.976,109.7675,102.1381,62.0329,63.1203,66.0566,cat
252b7f0147839c33a4800b4fbb043aed,125.824,113.6994,107.2293,55.3645,54.7445,55.361,cat
7ac289c692c55740ea7f6305ecdb6709,97.2105,90.7086,85.7483,66.9558,65.1696,65.1075,cat
b4c197e78d47c8ab3cda9e9b5b4ffbc0,63.7884,54.746,58.3649,55.5121,52.1458,49.8369,cat
894e5f2b4560d07357490e1aa3e7ddd3,149.2926,141.8684,133.2705,77.453,77.7069,85.6336,cat
ff7ab760d2bf0aa54886b57325e731d6,135.2078,135.8657,123.6638,94.5739,82.4778,83.5549,cat
c045abcba8c4ced926562611adb7a7a1,58.1137,48.5486,47.2332,53.1288,42.3932,32.5716,cat
0a1987c63342e5a34544695d703301e5,61.3872,53.4361,53.7107,53.4613,49.9306,48.6035,cat
86f4bba7c13a59e8b82e6763de2bd50a,131.515,107.4186,86.0684,55.0697,48.4746,46.4872,cat
08c0b2b8f256b4b75bf7875145fc9d06,200.0555,181.4306,167.8565,42.9547,54.0685,62.3955,cat
5379c28032efa03615166bd8059b7486,103.3742,60.9928,35.6155,54.153,42.0458,27.5799,cat
ccc47172942315e56aeb24f04c3e1183,114.5612,113.5472,110.3008,58.072,49.2345,57.3506,cat
be5d213c92599672ade2dea1d9ca2c38,105.2608,96.6971,92.175,55.1036,54.221,56.5492,cat
c48f42ae5adf71ffbdbee6d29b37cd5f,159.0055,138.3174,133.1757,53.275,60.2256,59.5288,cat
d0c1c75f8d5517459f84014d18f57cae,158.4168,152.6948,146.972,41.3257,47.6151,51.0283,cat
bbec490a567624bd7274d37ec014d92d,183.0622,171.8235,168.2395,39.9268,44.8935,48.5783,cat
32d921b47258e3c687f8571fffbdf665,204.1961,198.1564,190.9631,61.6485,67.4827,73.4429,cat
dd6534ec59e420d8ebb751b3d2b169f5,110.3215,88.9766,73.0258,45.9958,44.5835,43.6615,cat
9e800773139a2a45b011ef4c7c8e4127,113.1738,99.0002,77.1404,66.1092,56.3462,48.4426,cat
6eeb600e71a0b42e80c5a9c5a5a9acf5,160.6202,151.3028,133.0569,53.9584,60.8867,64.3789,cat
587228e0c15e4003477a8f51f7dfe0e9,173.1793,155.2611,145.3097,48.1327,58.5405,62.1472,cat
f937b6f9c242356468bf324a91cf3807,107.2166,103.4547,100.7198,82.8772,78.4557,80.7731,cat
6236fbc1fa9f6a734bfbc86dfdced349,74.5685,78.563,73.1373,39.0843,41.9369,42.9705,cat
fe31b5d38c0e7134657f776b8574d37c,113.3851,102.5537,103.8402,51.5625,59.2569,68.4035,cat
a2740a12cabe22ad98aff1784fb3a2f2,143.9725,115.6322,80.1231,76.5415,72.1441,62.414,cat
82dbfa867f4435e3d29aab12a1078c03,133.7367,116.4979,101.3058,71.1977,67.9381,64.5551,cat
f605788478826d78a036d93c19a7b676,113.9629,119.5838,122.7969,59.6225,63.5787,76.0322,cat
c3ce96ef1835bed10c26cbd99a5a72f2,127.6079,103.4123,68.8652,59.924,54.5892,46.0685,cat
8eb180296fffd5caeb22815eec68a765,123.7847,120.0982,114.7251,63.8802,65.6939,68.9292,cat
9cce1a82ef73fa4ae03f778a495d7ce7,111.0032,103.1283,96.9394,76.8761,80.4659,82.7712,cat
d0eaac652b6955ccea5518831a65cd2a,105.5991,107.6767,67.9944,59.6063,57.3568,60.3435,cat
7b705f4fdb5f420c917841cd1dbeddcd,115.3027,101.9667,94.194,63.6854,58.9964,59.1638,cat
41f8b049f4fc55a30e6fab256b116dde,102.2775,100.1071,98.1814,75.4417,75.7022,74.7277,cat
324f184aa12b0f93377be1e45e338e71,139.1003,112.0986,82.554,70.5998,67.6574,60.579,cat
a11c8c0f2a205895b3a330fbc59e6256,127.662,99.6514,90.1528,68.5247,68.7451,56.9101,cat
d8c504ed187c03be240039eee179e8de,68.6056,69.2551,65.8683,46.2864,45.1788,46.4571,cat
306e83843415b919afd80c82adbb4f42,72.5218,78.427,78.1702,78.7013,65.825,70.4388,cat
7ebc369bd35ad2426249941a79d4135c,146.2395,134.9818,122.0148,53.184,50.0118,41.8057,cat
96475cdab636bc3edaaa2a8e0f6e343a,173.3956,171.0962,162.8928,49.4902,54.8157,57.695,cat
0f1abf3865215f91308734e2a1cd7ea6,188.2231,187.6198,170.9211,62.9069,60.2794,45.7477,cat
75353aeb026a5e247833cf23260db382,85.6617,83.1266,87.3596,49.3726,49.424,53.6559,cat
79e242ab3c4a975768d6664aec92aa2d,188.5094,155.5547,114.4207,51.064,55.7209,55.0069,cat
9bdcbe481020edd52bd8c7e79383bb02,106.4426,95.5664,94.9631,52.7822,59.2155,62.5075,cat
bf10ac7143ad996f9d69f21688377ad0,163.9154,132.929,108.2574,62.9186,71.1956,62.9379,cat
afc39a30f2676122cf969e0d6d64c3f0,140.2375,139.4391,135.5129,66.7999,69.5737,72.4089,cat
ff9b79aa5ae5093f929b9215224c1b75,211.9729,206.015,202.6814,40.5051,46.9999,53.44,cat
262b0b67f03865e1ff1fd9135016075d,100.8767,72.1466,69.5381,54.213,50.4341,51.1709,cat
942059e3104e25385d7dce05a1c579bd,127.2075,112.7176,96.2585,32.8037,31.2289,29.1067,cat
fb003f539641265eeae13784ec611992,85.2676,92.896,82.5478,61.4774,65.1065,69.0783,cat
659c93148b6c8c770c16dba1a39bff5f,108.0169,109.2278,85.5754,57.5455,54.7973,62.0435,cat
3def675ef37139b0a3ac3321e28d5c31,92.5086,99.7701,93.5939,60.0141,63.9593,57.6634,cat
6c809ec67c3b232b8b1281a8e24facb8,150.2448,139.0849,137.4212,54.5864,62.4829,63.127,cat
c59f36a2c3512533b864629096228e40,104.2027,87.6633,85.276,64.768,58.3239,57.961,cat
19387612e2822675d85340db8a7c0b0c,144.5033,144.9016,141.13,49.2107,51.0051,53.1074,cat
47c0dd97dc4cbd26fe1ce8d7d95c721d,154.6365,111.6151,80.0098,50.3769,47.0724,47.5692,cat
4b0b40bf318644b417c59fca1c34d0c1,154.7415,152.045,132.238,72.3824,74.5041,79.1181,cat
ff540dc823159de81dda6b2110098c32,147.3188,143.8284,136.1283,68.5582,69.2725,68.7532,cat
a6150bb27d76e6b860b2850c8a53a494,96.5359,49.4398,64.0771,45.2757,29.9107,37.2993,cat
ec77abef4182a67e932a2ad6ad3749f5,96.1665,81.3252,57.4551,40.448,38.0612,36.2175,cat
96c63a6dbeb9c1828700ee41ef1bb90c,99.1944,99.1157,97.8507,83.2022,83.6699,80.2198,cat
673c4eacca9c9438d9bac2bfe910ff6b,144.311,125.147,96.6404,75.0492,68.5809,59.6985,cat
1371f70767492263096e9eb6527e89e1,130.581,131.1997,131.4233,54.8626,56.1992,56.7401,cat
963a7b9675164a5e62d6e353005d3742,152.5366,140.4323,127.3941,71.0555,71.389,75.6032,cat
c0d1f704c3525c674c91e82456f1a0ba,127.2922,108.6072,93.1773,50.2611,47.2791,47.123,cat
96e2a81422d2b9f44e81607938574053,134.2354,102.5372,78.5684,60.4588,60.9496,61.5572,cat
6345fcbf1c562f84f429391ec138ffed,62.0606,67.7704,42.2875,65.9816,60.2109,53.1313,cat
b2cd1da57ac137ff3fb7a9a074822989,118.0966,112.1494,103.5664,69.544,69.3044,72.2113,cat
27d2da4fa026df5fcb16df4856686d79,141.339,98.5601,57.6996,46.1128,40.1715,38.2873,cat
b78fa8e7ae168523bcfa707807221323,114.2222,109.234,101.4035,57.744,52.676,49.581,cat
06664531dc064f4e4e18650000f63787,133.7101,114.3494,95.4858,45.9138,47.1796,49.7065,cat
e0d3392d384a9c6ce41fbe43c21c564e,203.9124,198.8477,193.5795,46.7062,52.0617,56.883,cat
4fcc5991fb0b6da728fbb52bd4147680,224.9536,217.3295,208.2798,45.8905,56.439,69.1082,cat
511d775a3beee5c47d5beb7c380d6f40,116.7262,91.8107,79.3354,64.3296,73.6093,78.7493,cat
c7e20a4df9fab346ed99c495c9461bf0,155.273,94.0903,53.2976,51.4822,45.7887,35.4125,cat
8b886bc03c717fdab2f01f3fdf88ebed,79.2397,55.6574,37.2809,43.1644,38.6067,27.4214,cat
86f6b448b6f54aeb63b7f545b801eb45,105.9236,107.8616,105.2379,50.6372,50.9558,51.7944,cat
a8aadfa3775e0ac468108ce386302791,158.5258,117.3101,43.2512,43.6141,46.0613,37.1622,cat
70c0ad9dd2999d0f89b9f7b762fbe88a,137.76,127.2939,120.3502,35.9924,40.4611,46.8047,cat
34507244910c6490fd4f13d7d9cec2d5,174.3034,172.8921,170.9728,101.8818,101.3831,102.1883,cat
b734c4e624c086e64596e3b74c19733d,37.5155,28.3018,22.3684,51.6409,43.0734,31.9077,cat
2cc8feffb07f37bfb083b8ac8fc93b95,133.2993,99.224,68.8836,77.5023,60.7931,54.7779,cat
5576f16950894008c866aabd2e8e7090,97.6255,78.6038,62.5631,72.5717,68.7174,63.186,cat
e342db0780aac63378e3b76deee1243e,76.8174,57.4246,45.2703,59.929,46.249,39.1166,cat
7fcc3f1d87b399b19d40b701f5437db9,145.2471,146.2729,132.2172,43.974,44.2458,47.7801,cat
e8793147093ec70ceb29824b4a281cd8,58.3919,49.8549,47.1937,52.9481,49.0754,47.9231,cat
ea73044f028dbd57b404425e9a7f1234,189.7725,176.1487,162.5756,52.7783,52.9978,48.2502,cat
8706eaa0552347850492f925a770205a,83.8142,72.4462,32.1249,77.443,69.5495,50.3971,cat
d68c21158b4e6955d96e9cfeaeb9f2a7,152.5516,133.5794,105.158,75.8184,78.3183,83.0697,cat
d22e3be51a553049a7ae942dfc610088,160.0263,143.3053,120.9347,74.0496,80.747,81.9952,cat
b5d2d3d6d72a9e130496b52a80e748c6,96.3035,77.4393,71.5647,51.472,63.762,54.5335,cat
417fb28084e8632876cf8f60e90531dd,107.3292,84.104,87.7426,63.0284,62.5442,62.4857,cat
8158777fbaefa77e8223b4676d8db4a4,174.7771,136.0975,94.8042,63.5944,61.1022,54.6089,cat
173dba0d71b816da9c874f4e756c71f6,162.9115,107.446,54.9144,63.7742,66.1846,45.7884,cat
392ebb4bdebb0fa9a6a77137db057669,152.9231,139.0777,127.8699,38.036,45.2502,42.4267,cat
efcb264f3f1baba4aaaff9c340754574,69.232,91.6605,103.1475,49.7464,41.4074,41.8966,cat
709f742a8a3781f10aa1a42469c2de58,129.523,124.1168,122.871,49.0275,48.679,52.2573,cat
dbe6e540cb52903ae42d09b1925fead8,137.3861,145.6491,146.4196,68.6556,76.9578,82.403,cat
b4d4be2f12052532347e8b7ca8a6e39d,89.8586,79.2609,61.9718,50.3053,56.0745,51.4185,cat
6d141a487ba3eece7e07b791140ee1fb,92.3918,81.4697,84.0962,77.205,71.7838,76.7742,cat
41af7690f8093ee7a35df0abe18c76e3,168.2748,145.2281,148.2021,58.2156,67.4856,68.9607,cat
eda4e3fc57f0c3534c64bcedd4d43ff2,119.2824,102.9495,89.3524,33.0235,36.2391,44.2066,cat
e8cd94192fa6bfbf0ae273724ddfbb84,135.7003,127.2628,106.9513,64.9761,63.8542,66.044,cat
11c45b5ecbf6caea0d5dd12eb4fb3c50,111.0915,121.6636,87.004,78.1232,74.8799,71.0297,cat
397b3ad0320e92e39926d30c78b5509a,98.4492,109.7909,86.4293,51.5979,49.8539,46.2578,cat
7fa91af644432de102c0a67f00011a69,152.4419,149.7441,149.0394,44.6878,48.7679,57.7216,cat
beb861cb4ebe216de545a61aedd3711b,94.8588,87.8982,78.9659,73.821,65.6439,61.0722,cat
88f509f489c2c73c22a91777e88a2436,106.742,70.3218,130.9839,55.138,69.8697,36.5558,cat
e205cfdc094c3d89cbeeb8c50ee664b0,123.7651,121.9204,122.3735,108.3632,108.667,107.7539,cat
ee65ecd20a75d0ffbcf13899850e36a2,124.2637,139.6778,146.6516,69.1699,68.814,67.3783,cat
a7aed9e2cb2b40b21e39337824804ce1,182.6263,159.3556,146.5352,44.4719,49.9982,56.0656,cat
a9c185485382c7297eec52ea948788fc,129.6832,115.9343,102.4365,62.8896,61.2583,65.4277,cat
6753242fc4b7904a1fad78de007837a7,49.119,67.6249,80.5491,54.959,48.4695,44.6952,cat
2123e1b62fc70fac4a8b180495abf61b,132.7728,126.3866,123.8824,59.3003,58.9689,62.6453,cat
1cf639f5751489e673a19d5150d7f978,151.212,112.6007,62.1581,31.8177,34.2972,37.1105,cat
cd1beacd87f3bf8f7ad90ad1f956db47,214.5583,198.218,193.2179,53.5691,70.6882,75.498,cat
936ad771c230864bc9ad651623d5eba0,61.3423,48.5577,45.3391,73.975,62.4247,59.6707,cat
92e45265557cce09690c296231d42bfe,155.5545,142.2536,132.8825,65.0475,71.9089,76.5119,cat
b62a60458d16035c53c8695b1d808ee5,111.8672,107.5642,106.3325,46.7724,46.1485,45.249,cat
cf245276b6dc59a9ff297169a4dbf28c,47.2722,46.0194,48.5005,58.3635,52.6089,48.2879,cat
96b88d97d8bc833202980148131611ae,157.2065,161.7101,154.4143,60.5104,60.4479,61.8473,cat
2fa15283f4fc67f92cdd9fed16333af1,81.2875,77.961,73.6019,51.9671,49.8688,55.6258,cat
a480ff6f0275ba80f093e51c787ec719,100.9635,103.9641,91.3204,69.535,63.4886,69.2421,cat
f90a0452854ce06cd63a2f86a2e22784,219.5137,202.8389,188.938,54.9987,71.8018,86.2307,cat
5c23ebce5a5ea44b04a8c4435d8d2587,52.9299,48.9063,42.4626,45.6815,40.8182,34.0677,cat
346081adad4214f2889c6ff91af84444,198.8121,195.8412,193.5795,28.7812,35.0101,42.3073,cat
9a4b9b158690e9e9da227d848d49c51e,132.2606,116.785,86.4723,67.7892,62.4703,59.4107,cat
26e91fd4978b4ba02c9646fe63f18237,151.0942,122.189,90.5748,59.6301,54.2282,50.7545,cat
b0dc89cbf174302b1361cac6e35597f8,132.5257,132.3525,133.4999,69.0523,70.9315,75.4688,cat
36afe502a1be8d94c1f5b268c5625449,104.9256,93.9253,151.9829,60.3163,66.3794,37.3501,cat
d1ca5c545d38739d3f7a46e3d0934c29,124.9739,97.7806,71.1229,47.4685,49.3248,46.4241,cat
650452ff8d7d30ea969658a421fc36c0,104.9952,84.8725,95.0426,83.8262,65.5319,75.9112,cat
c209b2ed6de47bfe9b018d0e4a3aab5e,77.2469,69.8856,52.9146,65.6131,59.3412,43.2671,cat
e73b95ac8eaabba4f4cd64a3b7c1f652,138.8262,148.2393,152.1888,52.2389,62.9776,73.0508,cat
33f0150f28af57127540e0686e9d04ce,126.3721,125.5372,121.9717,63.0567,65.4966,68.423,cat
5fc3989479c00fc95f4d92e9861092fd,105.8458,119.0125,88.4386,53.5133,56.69,52.6137,cat
93f3253d8b3492f8e91636181142a79a,126.2649,96.715,50.9244,43.1707,43.6353,48.7408,cat
571f034d7715f32cbdd4f49f6d897ef9,39.8266,37.3527,38.5502,52.5767,50.4279,51.8535,cat
6de2e4a1d029ad3ca9390bef57540326,143.1846,133.2046,97.2539,70.3833,48.7593,58.2374,cat
692bee660e527d765634b88af8af185e,120.3513,100.3353,77.6621,83.6232,73.8969,62.6054,cat
f86d1b5ed735e7c7804e2a773022b131,209.4507,208.1066,207.2162,64.6089,68.572,69.8198,cat
10fb30be28298789d15eb7fd33317789,120.2183,75.7796,53.9738,52.0157,41.1257,38.8696,cat
0283af00b347cb6d23166d9d164b3a07,104.3274,102.8617,102.8423,82.1421,82.0949,79.4858,cat
c773b19b3d5e353078da2979958bf937,121.1546,108.9252,101.6462,43.0351,48.8642,53.6285,cat
5771e5911f11291a3fcc7d48ac0eb36d,102.5937,59.7487,33.0341,51.1472,37.4636,22.1332,cat
1c980db2d6c91990204ba23808983c1d,116.6996,101.8315,80.3658,46.9412,43.1956,36.9366,cat
7bb3cc78a9b1b143bb1083ca98659f35,63.7994,56.5623,64.7361,68.7262,60.696,61.5541,cat
36cd1614d0a152515051ad64e9b5f13c,96.2653,83.2204,68.3265,46.6888,47.3699,43.6844,cat
635cd5bd078d59e7d2514b71284c8d4b,83.5358,82.3099,95.2742,49.2041,53.7787,63.2081,cat
d4ced89cd063f6fd58131dcb366ed05b,126.1982,119.56,91.9785,44.538,59.709,54.4826,cat
50170062149498e276684db9ab869ba9,189.8254,163.2176,144.6829,63.9271,78.0284,83.3482,cat
eec020cdf17a869a8af68622879328a2,115.4358,78.6849,56.9496,46.7458,42.9989,45.4806,cat
7ae3b66ce0afaa94833a7c50553f28b4,167.3852,158.7634,148.3251,65.1512,74.1425,79.6142,cat
1d144415938919592647250efda1d886,197.494,189.6122,183.0136,46.1822,51.7055,51.7248,cat
45f2e9cf349055f0bf34bf5cd911ec83,128.1178,112.1448,90.0542,52.9227,56.2336,56.1944,cat
a5bdcaa7a548767bc43a8046cf8dce08,144.1099,145.7649,148.4616,78.9841,78.4135,73.5366,cat
4f35c206811d28166c1119bc47a383cf,96.3712,74.4577,52.4959,93.7556,73.4286,55.3371,cat
fd1ca9d314de8aeb76580dd75a96016c,152.1998,143.8708,114.5144,65.5811,64.933,60.6585,cat
96b4dac49ea51eb3cf9a3316e5941dd8,105.7853,99.1871,94.4861,40.9734,41.6841,48.3949,cat
c6477e1dfd4bd97e3bbaf59c1edbef1b,88.2619,75.726,65.3827,78.4592,67.8982,64.4539,cat
4108d5b2bb3729d45ac2956632ad2369,124.2784,121.3109,118.8816,42.8444,43.8996,46.1931,cat
58c403721d0d4f9e1d8d7ef76dd6ed5e,133.8349,120.6941,107.0197,77.5957,72.2645,73.8556,cat
1d6a2f20377fd1150cea46805eafc468,139.6614,119.3645,109.9181,61.9725,69.179,70.2358,cat
b7e5154482da6bf3d179a45fbabb125f,183.1665,170.0948,169.5258,72.4823,95.5737,104.8557,cat
eda1e2324120d8d7158bbc9ec39e7d57,126.9124,122.217,114.6472,67.8677,70.4003,74.119,cat
e0976b64f56ce1a92841d839dc82bece,157.4982,130.2776,121.1707,56.2964,67.89,71.7116,cat
75768ff49a38e27c54ecd4041596f6a7,70.0936,73.7244,69.6411,70.9954,71.6805,79.7621,cat
280781a7485a2fcf607c362f1c4e6e6d,108.9209,95.5464,82.1904,33.8603,38.9132,44.0433,cat
8dd66a7154f6386cdc97159abdcc14ad,112.4242,93.6771,62.1038,42.879,38.2103,29.1988,cat
22b30a1973729037fa8428acd078c98b,143.3513,129.3828,122.1925,32.4943,30.0365,33.4478,cat
cf8aa2287a468146b61cfa282e30bef7,114.9492,110.9863,111.2477,56.5572,56.0251,53.1661,cat
f09af71f7a4b3273405524991a72b0c5,120.5212,96.1608,75.3101,43.8746,43.1755,42.4727,cat
8999151cad5601b5dceb057ce6b5db2d,114.8544,105.981,93.4662,45.1437,47.146,50.9421,cat
b4902cb53d097ff97490e94a73af826a,145.4601,96.2609,75.5196,73.306,70.7875,62.681,cat
d6e7ad28895debf2fd7c35d526edd989,154.3646,141.5055,129.4833,49.7401,50.274,50.0626,cat
d1cb87bf0902de157a4d5630c24759a4,149.4091,131.6971,114.5909,51.4767,57.9017,61.6169,cat
7a02c93259a4e2a71862de63d8840669,101.6127,93.8264,88.7493,70.8278,71.3866,73.5089,cat
680e8ba3444463bbb84aba69507e024f,94.2267,91.0358,86.4087,82.4826,81.4415,79.3707,cat
3840eb05c958ceea4738e0b18d0a4a76,170.4072,170.7209,160.663,80.1261,79.7454,82.564,cat
dada6140daecb2dc52eaea06a57a9214,188.6077,88.6889,118.6065,49.3838,44.717,35.8598,cat
c81047de08580267e31e0048bab219f4,129.4709,123.6714,90.5658,43.8849,42.4093,40.9422,cat
db79ebb26049e3ed986801205c62861d,159.275,146.9256,141.7998,57.1827,56.7662,56.9746,cat
5f26cf87a1dcb1300ae181834876dffb,132.6185,92.9563,93.5352,31.5617,45.0427,45.8507,cat
31f2647845c29f0a4964aab413760ce4,150.2491,144.9991,137.6776,82.8081,85.1105,86.8324,cat
260b7d5bc92405ec911ee21a112844e5,149.3906,96.2416,57.5304,52.5048,53.0056,43.0596,cat
765f6ab03051af0f24e3f568a7edb6b0,148.239,35.4486,38.2269,83.7584,22.9606,19.1783,cat
d6881b4d7db85c78c745e3f3e2d679c5,94.275,107.2005,106.8359,53.2556,56.9995,77.5959,cat
1c980db2d6c91990204ba23808983c1d,116.6996,101.8315,80.3658,46.9412,43.1956,36.9366,cat
da565e7d086fd7e05f80603288b526b9,49.6879,71.1417,90.9344,53.456,42.8969,37.5699,cat
3f9f0fb2c10059db9af0dd5046e4bd7d,113.9406,105.8811,90.9955,74.7422,74.6828,79.0012,cat
3a3bbfc9d7e4942389e3b73c41f2a9b6,73.1417,64.0393,57.3648,50.5593,54.9852,57.3432,cat
ae14963fa339f29b378b3e7fd54cc16e,79.7396,90.3741,88.1644,49.3852,47.5843,46.7277,cat
9b21be35e0b7486828bb58b00f99ccd1,130.3951,134.4938,130.006,69.0358,70.5549,77.6286,cat
97b1bb7f9f393651d4ad321fc813b109,129.8888,113.3093,107.737,51.4156,51.5938,53.5917,cat
443c1cee0145cde4e5f66e67f3abedc9,124.404,127.2721,79.7289,48.8013,47.385,53.8378,cat
c6e913e9a242b093870ec7cfb2392a22,165.0552,156.6259,153.943,44.9628,45.5396,47.0694,cat
f47132b3c48d9edd3826e97a82748cd1,153.2552,144.6072,133.6358,71.2347,72.8658,73.8385,cat
dcd54834523ff56fffd6a6e099e1139c,125.2522,122.2018,118.6065,63.6527,67.2368,69.6926,cat
03ff309f38c62438899b028701d11a85,102.8203,100.053,97.7982,50.1374,49.8264,51.1264,cat
7cd93990aee20cc9984d5a22159b39c3,92.6432,92.1496,72.8175,67.3379,64.5356,63.3564,cat
6ee114c19b1c4824dc5446369be4a85d,118.0958,115.6108,111.6421,54.5019,55.9662,56.5394,cat
2e42eb3f739020c63f84cc8254724d44,111.4229,105.2368,118.5989,32.6575,42.6097,38.1381,cat
d3d74c20c5c82d7bd8117dec18609e88,169.9453,165.2821,149.7784,42.4974,39.1126,38.2549,cat
d25c4b2ebf9ce84ac8169b49c6201e32,165.5591,150.2843,139.8264,52.6052,53.6859,53.6206,cat
348ef71a47cd83e9269917c6a14efae4,136.0755,103.48,65.5056,76.2557,77.6737,83.8378,cat
3d952b410f93ddb85cef81679acfb74e,164.3843,126.337,83.0921,36.4361,39.5356,46.4792,cat
9d3c8c79d816548e550e1071e50761a7,181.2894,167.0283,179.6008,24.5879,42.0622,35.1669,cat
cfab9ffd4c01e75e5460ab4c310542f2,116.2422,105.4356,95.9585,52.2914,52.0914,51.5428,cat
e3f3a12a31925c14754cfcf0bfa94cd4,172.7491,167.1729,168.5048,67.4698,71.9767,74.634,cat
d3a07300ec52adfbea7accc5e32975ed,157.4966,60.1388,63.6,43.7141,38.3385,34.7557,cat
aa1318ee309916fbdf91b1db547f5c8b,74.8024,69.0288,67.243,52.9881,57.5501,60.6416,cat
ce639f648b0a3612fbe972c87453d5c9,61.0464,55.3929,53.5066,63.873,64.0777,60.7316,cat
0df7c89e21e0aec6a4d2d185678e9b11,131.1791,111.8554,86.0042,62.1566,65.6833,67.5466,cat
48ddfdcfc33c2584d40b57f92cda5840,143.0717,144.2107,132.2785,60.5337,62.6305,68.1679,cat
50c90f679b3610ea2d876b3a49cc9423,72.4771,65.1105,62.4353,34.9583,40.857,43.5598,cat
01ce2cf23df3de15f528d92a79dd5826,194.0154,167.5639,129.3105,73.4699,78.9911,77.3701,cat
adb84c806e26336ca9b5012ffc0c2ff0,69.1306,70.3914,61.1805,66.7638,66.5132,70.9089,cat
7b305237f3713e4fb07f663afaef5efb,117.9352,108.5978,96.247,32.1532,34.5129,37.7135,cat
338c7ccbeb573763b53a9915704b0965,77.4768,51.7485,34.2023,72.8172,61.0583,50.9222,cat
55511714f5a995430867c7caf1bf71a3,155.7064,160.6318,140.7119,70.3741,70.9823,70.6693,cat
27ea26cf86a1019065e751f798dd3a51,153.1625,147.0906,140.3691,72.2791,73.5331,75.4912,cat
d5b0bc2683f665250720154fd74e0774,135.4748,128.9015,119.326,53.1944,51.335,53.3765,cat
68f44e7eb00d63589d9da87f41eaddad,165.6317,115.3107,117.9351,59.8645,50.5174,61.943,cat
6e3d5aee22085479c3517559ca5698b3,107.5017,102.2383,87.9284,36.5467,30.8199,32.0362,cat
62e9456df678ab4e14b6d6883ac3f7e9,164.9103,139.8745,112.1521,79.0007,75.3531,68.2264,cat
74246bab68d14ecbd69624233ced3cd2,145.7336,139.9693,136.5426,76.5849,82.4388,86.2019,cat
4977e71117c7fbbdf1b1ca7d33771497,163.076,120.572,78.1729,54.2835,55.3742,40.8145,cat
cd197391d8c0c1d670d4d3707da744b5,144.1388,114.9836,130.3259,58.5763,63.4146,64.0053,cat
8e0f11003ee64966d233c5d149e7b361,114.6217,111.8786,110.0615,55.3966,59.7267,62.8579,cat
40576fa787e84dbf531967eec3cc7757,137.068,100.587,78.2171,31.959,39.6562,38.2427,cat
99d9cbf94d6c3c95128aa2cd0de879a4,135.8007,117.1787,101.1322,52.3178,56.7575,54.8949,cat
8afc407b8c45fe4f91f8b7af16ab005f,61.8147,129.7681,176.0305,84.8034,40.7019,69.3444,cat
07aa432dfec8d2c6b36cafafb9fbcc1f,142.6553,123.991,115.0084,73.5566,75.5918,75.8358,cat
f08ca797f97fed6c074062db4714626f,126.0541,100.9245,87.3068,60.6068,64.5994,65.1338,cat
ff7e02cdcd50629230819e755b9cbfe8,119.439,115.886,103.8849,69.8384,53.7194,50.7707,cat
3a9f73f6dd7f86dde4170da7d3386596,135.8136,104.6701,79.8862,43.0478,44.2868,46.5098,cat
3698db8e45e859d7848e2a620aa11948,210.628,204.3233,198.3153,37.1937,41.6275,45.3428,cat
8b55892a8a0efbdcc75ad446efac492c,137.0435,119.5506,102.2836,55.8118,51.3133,54.5599,cat
a8dbe1e332f2678665a420f56aadb51f,90.6329,88.778,155.7647,45.6822,33.0407,75.2959,cat
e2c5c1f14a5fc3e21bbe939470550cab,120.6997,95.7142,69.8298,93.6893,78.1276,63.3978,cat
